fen,phase_score,is_endgame,status,result_white,our_total,sf_static_cp,pieces,capture_gains,passed_pawn_support,latent_threat,central,imbalance_white,imbalance_black,pair_bonus,piece_value_boost
r1bq1rk1/3n1ppp/1p3n2/p1bp4/N7/P3PN1P/1P3PP1/R1BQKB1R w KQ - 0 11,0,0,near_equal,0.5,594,-9,469,-200,0,-75,400,0,0,0,0
2r1k2r/1p5p/1q1npp2/1b1p2p1/p2P2P1/P3PN1B/3N1Q1P/R2R2K1 b k - 7 25,16,0,near_equal,0.0,-421,92,-696,0,0,75,400,0,0,-200,0
6k1/6p1/7p/B7/3p2PP/2p2b2/3N1q2/1KRR4 b - - 3 42,69,1,black_winning,0.0,5767,-322,950,4935,-1800,0,0,0,0,0,889
8/8/6p1/5p2/5P1K/8/prk5/R7 b - - 3 68,106,1,black_winning,0.0,4926,-405,3631,0,-600,0,0,0,0,0,1000
r3r1k1/pp1n1pb1/2p4p/q4bp1/2PNN3/P3Q1PP/4PPB1/RR4K1 b - - 0 19,10,0,black_winning,0.0,-467,-218,-281,0,0,0,-286,0,0,100,0
5rk1/p3r1p1/2p5/R3P3/2P5/1P2Q2P/7K/3q4 w - - 5 35,53,0,black_winning,0.0,7106,-369,4160,-1033,500,69,-195,0,2424,0,1181
r1bqkb1r/pp3pp1/n1p1pn1p/3p4/2P5/3PBNPP/PPQ1PP2/RN2KB1R w KQkq - 2 8,0,0,near_equal,1.0,-275,10,-636,0,0,0,361,0,0,0,0
r3k2r/3p4/pp2p2p/1P5P/q1PBnQp1/6P1/5P2/2R1K2b b - - 2 27,37,0,black_winning,0.0,12755,-367,10092,1000,0,-571,-59,0,0,0,2293
r3kb1r/pp3ppp/nq1p1n2/2P1p3/1P2P1b1/B1N2N2/2QPBPPP/R4RK1 b kq - 0 12,0,0,white_winning,1.0,665,324,-1055,2045,0,75,-400,0,0,0,0
r3k2r/ppq2pbp/2np1np1/4pb2/P1B5/2Q1PNBP/1PPN1PP1/R3K2R w KQkq - 2 12,0,0,near_equal,0.5,16,-28,-384,0,0,0,400,0,0,0,0
3r1rk1/pp3ppp/1bnq1n2/1B6/5Qb1/1NN1P3/PP1B1PPP/R3R1K1 b - - 16 15,0,0,near_equal,1.0,-295,25,-695,0,0,0,400,0,0,0,0
8/8/6pk/1p3p1p/5P1P/2q3P1/2P1R1K1/8 b - - 1 39,96,1,black_winning,0.0,10074,-486,7011,0,0,0,0,0,0,0,1923
1r4k1/1r6/1PRR1pp1/4p2p/4P2P/1P4Pb/4B3/6K1 b - - 2 33,74,1,white_winning,1.0,-1442,270,-1352,-1090,1000,0,0,0,0,0,0
r3k2r/p2b1ppp/n3pn2/qpb1N3/3B4/2NQ4/PP2PPPP/R3KB1R b KQkq - 1 11,0,0,near_equal,0.0,-78,-92,117,0,0,0,-195,0,0,0,0
r2qk2r/ppp2pbp/2nppn2/5p2/3P4/2NQPP2/PPP1B1PP/R1B2RK1 w kq - 4 11,10,0,near_equal,1.0,-231,73,-371,0,0,75,165,0,0,-100,0
R7/4r1k1/4r1p1/P1p5/2P3n1/2K1p3/2B5/4R3 w - - 7 61,74,1,near_equal,1.0,916,-36,1853,0,-530,0,0,0,0,0,0
r1b2rk1/1p1n2pp/p1p1pp2/P2q4/R4P2/3P3P/1PQN1P2/4KBR1 b - - 1 20,21,0,near_equal,0.5,1422,-120,1291,0,0,-75,206,0,0,0,0
r3r1k1/5ppp/1p6/p2nP3/4p3/PN2P1PP/1P2KP2/2R4R w - - 1 27,74,1,white_winning,1.0,-1187,191,-1187,0,0,0,0,0,0,0,0
2r1k3/8/1p1Qp3/3p1p1P/pP1P4/n4B2/1q2PP1K/6R1 b - - 1 39,53,0,white_winning,1.0,161,293,340,28,-10,-268,71,0,0,0,0
r1r3k1/pp2qp1p/3p1npb/3P4/PPB3b1/2N1P3/2Q2P1P/R1B1K1R1 w Q - 0 18,10,0,black_winning,0.0,143,-251,503,0,0,16,-376,0,0,0,0
r3r1k1/5pp1/p4n1p/1p1p4/P2Nq1bP/1Q2P3/1P6/K3R2R w - - 0 28,26,0,black_winning,0.0,7182,-405,6755,-1000,0,59,350,0,0,0,1018
r1br2k1/6pp/p3pp2/1p6/1q1Pn3/N3PP2/PPR1K1PP/3Q1B1R b - - 0 18,21,0,near_equal,1.0,1165,46,998,0,0,-75,191,0,51,0,0
5r2/2rkp2p/1p1qpnpb/p2p4/P1PP4/1P1B2PP/1B2QP2/R3R1K1 b - - 1 30,21,0,white_winning,1.0,-3085,249,-2598,0,0,75,-219,0,0,-300,-43
3r2k1/pB3ppp/8/2r1b3/8/1R6/P3K1PP/4R3 b - - 27 38,74,1,black_winning,0.0,4330,-154,1941,1045,0,0,0,0,0,0,694
r2r2k1/pb3pbp/qpn1p1p1/8/2P1NP2/P1N1P3/2Q2PBP/R1R3K1 w - - 2 23,10,0,near_equal,0.0,737,-47,-17,1054,0,0,-400,0,0,100,0
2Q5/1p1npk2/2p3p1/5p2/2bPp1pr/2P1B3/4PPK1/q4B2 w - - 0 32,53,0,black_winning,0.0,13229,-296,9114,-2194,0,355,221,-372,4191,-300,2214
1B3rk1/pp3p1p/2r1nb2/5p1n/2P4N/5PPP/PP6/1R3RK1 w - - 2 22,58,0,black_winning,0.0,1049,-379,1797,-1030,0,0,82,0,0,200,0
rn1qkbnr/1p2ppp1/p1p4p/3p4/3P4/P1NbPN2/1PPQ1PPP/R1B1K2R w KQkq - 0 8,5,0,near_equal,0.5,51,12,3601,-3450,0,0,-400,0,0,300,0
rn5k/2p4p/1p1pB3/pP1P2p1/2PP4/P1N2rP1/5p1P/R4K2 w - - 0 26,80,1,near_equal,0.5,3282,-82,2862,0,-600,0,0,0,0,0,480
1rbq1r1k/1pN3pp/1Bnp4/pN1Q1p2/P1P1nP2/6PB/4P2P/R5K1 b - - 0 18,16,0,near_equal,1.0,275,-74,975,0,0,0,-400,0,0,-300,0
Q6r/2rbk1p1/6Bp/4p3/6qP/8/PP3PP1/3R1K1R w - - 3 28,32,0,white_winning,1.0,-7136,189,-5161,0,0,263,-21,-1653,0,0,-564
r3nk2/3Q3R/p2p2p1/2pBn3/2P5/2PP4/P1K1P3/B3q3 b - - 0 33,42,0,white_winning,0.5,5297,196,-278,5200,0,-480,-300,-870,1602,-100,523
3q4/k1r3p1/pp2Qn2/2p5/2P5/1P1PR2P/P5P1/4R1K1 w - - 1 36,48,0,white_winning,1.0,-7422,566,-5355,0,0,0,-190,-249,0,0,-1628
r4rk1/1b1nqppp/1p3n2/p1bp4/N7/P2BPN1P/1P1B1PP1/R2QK2R w KQ - 4 13,0,0,near_equal,0.5,1221,-5,1096,-200,0,-75,400,0,0,0,0
r1bqkbr1/2p1np2/ppnpp2p/8/P1BPP1pB/2N5/1PP2PPP/R2QNRK1 w q - 4 12,0,0,white_winning,1.0,-838,161,-513,0,0,75,-400,0,0,0,0
8/4R3/6R1/1r6/3p1k1P/3r4/5KP1/8 b - - 5 47,85,1,near_equal,0.5,-1023,26,-1224,0,75,0,0,0,0,0,0
r5k1/pp5p/2pb2p1/P7/6B1/1b2P2P/1P1rNKP1/2R5 b - - 4 32,74,1,black_winning,0.0,10728,-614,6846,1045,0,0,0,0,0,300,1842
6q1/8/3P4/P3Q2K/8/6p1/6k1/8 b - - 14 78,85,1,near_equal,0.5,-4617,19,-2778,0,375,0,0,0,0,0,-416
r1b1kb1r/p1q1pp2/2p4p/2p5/1nP3pP/3P2P1/PP1NQP2/R1B1KB1R w KQkq - 1 12,10,0,near_equal,0.5,-209,9,-203,0,0,0,-6,0,0,0,0
5rk1/p3bppp/2npqn2/2pNp2P/2Q5/3P1NP1/Pr1BPP2/2R1K2R w K - 0 17,10,0,near_equal,0.0,483,-92,438,-200,0,-155,400,0,0,0,0
rn1qkb1r/pp2pp1p/2p2np1/5b2/2PP4/2N2NP1/P3PP1P/R1BQKB1R b KQkq - 0 7,0,0,near_equal,0.0,-178,20,222,0,0,0,-400,0,0,0,0
2r1k3/5pp1/2p1p3/pq2P1Br/2p1B2P/2b1PPP1/4Q2R/5K2 b - - 4 27,37,0,black_winning,0.0,4119,-267,3202,1060,-245,-168,-300,0,0,-300,870
3r2k1/1p1q1ppp/4p3/pb5P/4N3/1PR2N2/P3PPP1/4KB2 w - - 1 30,64,0,black_winning,0.0,3283,-301,3050,0,0,-164,9,0,0,-200,588
4n3/4P3/2k4r/P7/1B6/4K3/2P1R3/8 w - - 5 56,96,1,white_winning,1.0,-9129,440,-7020,0,600,0,0,0,0,0,-1364
q6r/pbQ2ppk/1p5p/2n5/8/P5P1/1P2PPBP/3R1RK1 w - - 2 26,37,0,white_winning,1.0,-5138,489,-4404,0,0,0,-71,0,0,0,-663
7r/3R1p2/4pk2/8/7P/6P1/2BpK3/8 w - - 5 52,101,1,white_winning,1.0,-8250,349,-2534,-2372,-315,0,0,0,0,0,-2147
3r4/1bp1b1kp/1p1np1p1/p3p3/P1P1N3/1P2P3/2BN2PP/2K1R3 w - - 2 28,74,1,near_equal,0.0,1316,-148,1216,0,0,0,0,0,0,100,0
r1bqkb1r/pp3p1p/2n1p1p1/2pn4/8/PQN1PB1P/1P1P1PP1/R1B1K1NR b KQkq - 3 9,0,0,near_equal,0.5,41,-23,-359,0,0,0,400,0,0,0,0
r1b1kb1r/pp3p2/3ppnpp/2p5/1q1nP3/P1NP1NP1/1PPQ1PBP/R1B1R1K1 b kq - 0 11,0,0,near_equal,0.0,3,98,25,0,0,75,-97,0,0,0,0
2bk3r/2p2pp1/3b4/4p1q1/Q1P1P3/3P4/P4PPp/1N1K2R1 w - - 0 32,48,0,black_winning,0.0,3472,-531,3222,0,-150,-124,-46,0,0,300,270
r4rk1/4bp2/p3pn1p/1pp1q1p1/8/1QNPB1P1/PP2PP1P/2RR2K1 w - - 0 18,21,0,near_equal,0.0,-34,-9,-467,0,0,83,350,0,0,0,0
8/7p/5kp1/N7/P7/4K1P1/7P/8 b - - 0 47,122,1,white_winning,1.0,-8878,507,-5412,0,112,0,0,0,0,0,-2328
rn2kb1r/pb3p1p/4pnp1/qpp5/2P5/4PPP1/PP1B1K1P/RN1Q1BNR b kq - 1 9,0,0,near_equal,0.5,1900,-68,1425,0,0,75,400,0,0,0,0
8/5qpk/p6p/8/4p1pQ/4P2P/P1rr1P2/5RK1 b - - 1 34,53,0,black_winning,0.0,8534,-747,6291,28,0,34,272,0,0,0,1909
rnb4r/1pq1k2p/p2bp3/2p2p2/2N1Bp2/P5P1/QPP2P1P/RN1R2K1 b - - 1 17,10,0,near_equal,0.5,-1392,2,-1853,0,0,166,195,0,0,100,0
n1k3nr/qpp3b1/3Pbp2/pP2p2p/8/P2PPBPp/1BQN1P2/2R1K2R w K - 2 25,16,0,white_winning,1.0,-5291,505,-3051,-1000,-375,-106,-400,0,0,200,-559
rkb4q/1p1n4/p1p1pnQp/6p1/2BP1p2/7N/PPP2PPP/2KR3R w - - 2 20,26,0,white_winning,1.0,-3359,314,-2271,-1030,0,0,350,0,0,200,-608
8/3k2pp/p3p3/1p2b3/6P1/P6P/4PK2/2R5 w - - 1 32,112,1,white_winning,1.0,233,222,233,0,0,0,0,0,0,0,0
1r3rk1/pp1qbppp/2npb3/2p1p2P/2P3n1/1QNP1NP1/PP1BPPB1/R3K2R w KQ - 3 12,0,0,near_equal,0.0,289,-54,-36,0,0,-75,400,0,0,0,0
3rk2r/ppq2pb1/4p2p/2P2p2/3B4/1NP2PnP/PP4P1/R2QR1K1 w k - 1 19,21,0,near_equal,1.0,-5839,115,-1309,-3450,0,243,-350,0,0,0,-973
8/1k6/p1q5/4Q3/P6p/1P2PP2/5PKP/8 b - - 0 49,85,1,white_winning,1.0,-9029,409,-6661,0,0,0,0,0,0,0,-1428
r1b1k1nr/ppp1bppp/2n5/3qp3/2P5/P2P3P/1P3PP1/RNBQKBNR b KQkq - 0 7,0,0,near_equal,0.0,571,-91,171,0,0,0,400,0,0,0,0
4k2r/p3p3/2p5/4qp2/4P1p1/1P6/P5QP/4R1K1 w k - 1 28,64,0,black_winning,0.5,2336,-190,1614,0,0,245,107,0,0,0,370
r2r2k1/2qn1ppp/ppbbpn2/3p4/P2P4/1QNBPN2/1P1B1PPP/2R2RK1 w - - 8 16,0,0,near_equal,0.0,233,26,264,0,0,0,-31,0,0,0,0
R7/3r2k1/8/8/1p3Pp1/2n3P1/P2r3P/R6K w - - 6 41,80,1,black_winning,0.0,2352,-320,1684,0,210,0,0,0,0,0,458
1rbqk2r/ppp2pp1/1bn1pn2/7p/1P1pPB2/P2P1NP1/2P2P1P/RN1QKB1R w KQk - 1 10,0,0,near_equal,0.0,826,80,426,0,0,0,400,0,0,0,0
3k4/5B1R/5K2/5P2/4rnP1/8/8/8 b - - 40 88,96,1,white_winning,1.0,-7255,266,-4367,0,135,0,0,0,0,0,-979
r3r3/1p3pk1/3p1R2/p1nB2pb/2P3P1/7P/PP1NP3/2R3K1 w - - 1 27,64,0,white_winning,1.0,-7993,221,-1926,-3450,0,65,-181,-1632,0,0,-869
r1bq1rk1/pp4bp/5n2/2p1npp1/P1P1pN2/1PN1P1P1/1BQ2PBP/R3K2R w KQ - 0 14,0,0,near_equal,1.0,-596,-69,-1062,0,0,66,400,0,0,0,0
8/pbknbrp1/4p3/R6p/1P2P3/2P3P1/3N2KP/7R w - - 0 22,74,1,black_winning,0.0,24,-157,769,-1045,0,0,0,0,0,300,0
1r4k1/1B1R1pbp/4p1p1/8/5P2/1P1nP3/5P1P/6K1 w - - 3 31,90,1,black_winning,0.0,-356,-274,2894,-3250,0,0,0,0,0,0,0
8/8/3pkP2/p1pRp2p/p1P1P3/4KR1P/1r4r1/8 b - - 6 58,85,1,black_winning,0.0,4754,-359,2205,0,468,0,0,0,0,0,714
q3r1k1/2p3pp/2Nn1p2/1p1p4/1N1P4/2P2P2/4P2P/2Q2bK1 w - - 0 34,53,0,black_winning,0.0,4697,-276,6826,-3506,0,97,-14,0,0,-200,1494
r5k1/7p/p1q1p1p1/R2n1b2/3P4/1BPn1Q2/1P3PPP/5K1R b - - 3 28,32,0,black_winning,0.0,-209,-208,-788,224,0,0,155,0,0,200,0
r1b1k1r1/1p1p1p2/1q2p3/p2P1p1p/PnP5/1Pb2N2/3QRPPP/RB4K1 w - - 0 21,16,0,black_winning,1.0,-442,-198,3033,-3450,0,75,-400,0,0,300,0
8/k7/8/p3pK2/P6p/1R6/7b/8 w - - 5 74,112,1,near_equal,0.5,800,13,1400,0,-650,0,0,0,0,0,0
3kr3/pp4pp/2bq4/3p1R2/Pb1P3P/1Q4P1/1P3P2/R5K1 w - - 1 26,42,0,near_equal,0.0,1176,-139,522,0,0,75,279,0,0,300,0
r1br1k2/1p3p1p/4pp2/p2p3N/1b1P2P1/7P/PPQ2PB1/2R3K1 w - - 4 27,53,0,white_winning,1.0,-4348,527,-3498,-1028,0,-97,-25,0,0,300,0
r1bqk2r/2bn1pp1/2p1p3/p1Pp3p/1P5P/2NBPN2/P2Q1PP1/2R1K2R w Kkq - 0 14,10,0,near_equal,0.0,-1253,-26,-953,0,0,0,-400,0,0,100,0
6k1/r1p5/1p3R2/3p1Q1p/Pp1P4/4P3/1P3PqP/2R1K3 b - - 0 25,53,0,white_winning,1.0,-11714,467,-7833,1033,0,-1471,-215,-1512,0,0,-1716
r4knr/1q3p2/pp3b1p/2nQN1p1/4p3/1P2P2P/PBP2PP1/R2R2K1 w - - 0 20,16,0,black_winning,1.0,601,-151,801,0,0,0,-400,0,0,200,0
r1b1kb1r/5p2/p2pp3/1qp1n1pp/2P1PN2/3PN1P1/RP3PBP/3QK2R b Kkq - 0 15,10,0,near_equal,0.0,12,-56,312,0,0,0,-400,0,0,100,0
1r4k1/p4p2/2p3pp/8/P1qPQP2/1rb3P1/R6P/1R4K1 w - - 0 31,37,0,black_winning,0.0,4550,-441,4138,0,0,-336,-104,0,0,0,852
rnbqk1nr/2p1bp1p/pp1pp3/6p1/3PP3/2PB1N2/PP1N1PPP/R1BQ1RK1 w kq - 0 9,0,0,white_winning,0.5,-869,165,-544,0,0,75,-400,0,0,0,0
r6r/4kp1p/3N1qp1/p1nQ4/3p4/P5P1/4PP1P/R3K2R w KQ - 0 26,32,0,near_equal,1.0,-2640,146,-1942,0,0,-59,99,-738,0,0,0
1rb5/1p1r1pk1/1K3Rp1/p2P1pNp/P7/3B3P/5PP1/4R3 w - - 5 31,69,1,white_winning,1.0,4130,308,-3827,5690,560,0,0,0,0,0,812
3k3r/1b3p1p/1p2p3/1B2nP2/1P6/8/r2N1P1P/2R1K1R1 b - - 4 20,64,0,near_equal,0.5,1425,-74,428,1000,0,-82,79,0,0,0,0
1b6/5R2/2K5/3Bk3/1p6/8/8/8 w - - 58 120,106,1,white_winning,0.5,-8196,211,-5017,0,-200,0,0,0,0,0,-1955
r2qkb1r/ppp2ppp/n1n1p3/3p3b/5B2/2NP2PP/PPP1PPB1/R2QK1NR w KQkq - 3 9,0,0,near_equal,1.0,-492,28,-395,0,0,0,-97,0,0,0,0
r2qkb1r/ppp2ppp/2n1b3/8/3p4/P1N2N2/1PPPQPPP/R1B1K2R w KQkq - 0 11,10,0,near_equal,0.0,473,-115,-27,0,0,0,400,0,0,100,0
4r1k1/6pp/p1q2n2/3bR3/r4p2/5PP1/P4Q1P/4R1K1 w - - 1 36,32,0,black_winning,0.0,11673,-496,7280,2045,0,0,300,0,0,0,2048
r7/5Npp/8/8/4KN1k/4P2P/n1r5/2B3R1 b - - 4 38,74,1,near_equal,0.5,-1258,55,-3463,2405,0,0,0,0,0,-200,0
r4rk1/pp1n1pbp/3p2p1/q1p5/2P1N2P/1P2P1PN/PnQ2P2/R4K1R w - - 1 18,16,0,black_winning,0.0,3406,-205,3531,-1030,0,0,400,0,0,0,505
2r2k2/8/2p2pp1/p2b4/5R2/6P1/p5BP/6K1 w - - 0 41,96,1,black_winning,0.0,5961,-475,5281,-1090,-187,0,0,0,0,0,784
r4k2/1p3p2/p1p1pp2/3b2r1/1P1N2P1/3B1P2/5K2/R1R5 w - - 1 27,69,1,near_equal,0.5,-595,140,-595,0,0,0,0,0,0,0,0
8/kp2K3/r7/Q7/PP5P/4P1p1/6P1/6r1 w - - 5 46,85,1,white_winning,1.0,-7321,154,-5010,0,-15,0,0,0,0,0,-1111
4rk2/8/4B3/2R5/8/2P4N/PPK2b1r/5R2 b - - 0 45,69,1,white_winning,1.0,-5797,328,-9735,5000,0,0,0,0,0,0,-322
2R5/p3r2k/6p1/3BPp1p/2K2P1P/6P1/8/8 b - - 10 51,101,1,white_winning,1.0,-8102,465,-5882,0,320,0,0,0,0,0,-1411
4k1r1/pp1n4/2rqp1pp/3p4/Pb1P1P2/1P2QNP1/4R2P/R1B3K1 b - - 1 27,21,0,near_equal,1.0,-271,44,-1,0,0,75,-345,0,0,0,0
2r2rk1/pp2npnp/4b1p1/qPp3P1/2P1N3/P3P2P/1Q1N1P2/R3KB1R b KQ - 1 18,10,0,white_winning,1.0,-1122,177,-647,0,0,-75,-400,0,0,0,0
4rk1r/1pq2pp1/2bb4/p2pN2p/3P2n1/PQ1B4/1B1N1PPP/2R1R1K1 w - - 0 20,5,0,white_winning,1.0,-4129,545,-2843,-200,0,0,-400,0,0,-200,-486
r2qkb1r/1p1npp1p/p1p1b1p1/3p4/3PNQP1/2P2N2/PP2PP1P/R1B1KB1R b KQkq - 0 10,5,0,near_equal,0.0,-2298,89,-3636,2250,0,-117,-400,0,0,-200,-195
3rk3/p7/1pb1p3/2p1qp1r/2P1PRp1/2PBR1P1/P1Q4P/6K1 w - - 0 26,32,0,near_equal,0.0,13,-95,434,-1000,0,279,300,0,0,0,0
7R/8/8/5r2/8/4K1p1/8/6k1 b - - 13 69,106,1,black_winning,0.0,4356,-380,2254,0,-75,0,0,0,0,0,555
r1b1kbnr/pp1p1ppp/2n2q2/8/3Pp3/P3B3/1PP1BPPP/RN1QK1NR b KQkq - 3 8,0,0,near_equal,0.0,656,62,256,0,0,0,400,0,0,0,0
4r3/5pk1/2b5/3P2p1/p2R4/P7/1P3PP1/5K2 w - - 0 38,101,1,black_winning,1.0,-3969,-154,898,-3450,400,0,0,0,0,0,-909
3rk1r1/p2n1p2/2b1p2p/2b1P1p1/1pP3Q1/3RN1P1/PB3P1P/4K3 b - - 1 27,48,0,near_equal,0.5,-592,112,-944,0,333,-172,-109,0,0,300,0
r1b2rk1/pp1nb1pp/1qn1pp2/2ppP3/P7/3P1NP1/1PP1QPBP/RNB1R1K1 w - - 0 11,0,0,near_equal,0.0,140,16,-168,0,0,-40,348,0,0,0,0
rn1q1rk1/pppb1ppp/5n2/4N3/4p3/1Q5P/PP2BKP1/RNB4R b - - 1 11,5,0,near_equal,0.0,231,114,1783,-1015,-637,0,400,0,0,-300,0
7r/ppp2k1p/2n4b/3N1p2/5p2/6P1/1PP4P/2K2B1R w - - 0 19,85,1,near_equal,0.0,1386,-126,2431,-1045,0,0,0,0,0,0,0
2k4r/pp2qpp1/2p1b2p/4P3/1nB5/5N2/PP2QPPP/3rR1K1 w - - 0 22,32,0,near_equal,0.5,520,-118,4805,-3985,0,0,-300,0,0,0,0
5k1r/pb1prppp/1p1R4/1Pp5/2B5/4P1PP/P4P2/2R3K1 w - - 5 28,74,1,near_equal,1.0,1026,-35,1476,0,-450,0,0,0,0,0,0
3k3r/r5p1/1npb1p1p/3p4/pP1P1P1P/2PB4/5P2/R1BKR3 b - - 1 26,64,0,near_equal,0.0,-1,17,1047,0,-500,-133,-115,0,0,-300,0
4kb1N/5pp1/p2p4/P1q2PQB/1pp1P3/1P6/2P5/4K3 w - - 0 38,69,1,white_winning,1.0,-3689,237,-2854,135,0,0,0,0,0,0,-475
8/5p2/6p1/p2pk3/3r3p/r4P1P/1R2K1P1/8 w - - 4 68,96,1,black_winning,0.0,13851,-582,9888,0,121,0,0,0,0,0,2592
5k2/3r4/R5R1/7p/5P2/4PK2/8/8 w - - 4 71,96,1,white_winning,1.0,-11689,626,-8369,0,120,0,0,0,0,0,-2500
2r5/p1Pk4/1p1p2pr/2p1pP1p/1P5P/P2P1P1B/5P2/1R2K2R b K - 0 21,80,1,white_winning,1.0,-2439,226,-4695,2335,600,0,0,0,0,0,-679
2b1k1nQ/p4p1p/3r1n2/4q3/6Pb/4BB1K/PpP4P/1R4NR w - - 8 27,16,0,black_winning,0.0,402,-209,-515,0,-300,107,331,0,579,200,0
1r2kn1r/4b2p/p2pp3/2p3p1/4PN2/2NRP3/PPP3PP/2K4R w k - 0 17,64,0,near_equal,0.0,-1568,65,-1136,0,0,-23,-209,0,0,-200,0
r1bqk2r/pp1pbppp/2p5/2n5/1nP5/1Q1PPNP1/PP1NB2P/R1B1K2R w KQkq - 5 14,0,0,near_equal,0.5,-3875,-95,395,-3250,0,0,-400,0,0,0,-620
r1b2kr1/1p1p1p2/1q2p3/p1bP1p1p/PnP5/1PN2N2/3Q1PPP/RB2R1K1 w - - 2 18,10,0,white_winning,1.0,-1442,179,-1016,-30,0,-96,-400,0,0,100,0
8/2kr2p1/8/1KP3P1/1P5r/8/6R1/8 b - - 4 50,96,1,black_winning,0.0,5243,-375,1906,0,807,0,0,0,0,0,1304
8/3nkpp1/2b4p/8/2NpP3/3r1PP1/1R5P/4R1K1 b - - 2 34,80,1,white_winning,1.0,-665,206,-1510,1090,-420,0,0,0,0,0,0
5rk1/1p3ppp/r1nbbn2/2q5/p1Ppp2P/Pp1PP1P1/1B1NBP2/R1Q1KN1R b KQ - 2 20,0,0,black_winning,0.0,874,-401,2174,-1000,-625,-75,400,0,0,0,0
8/5k2/R3p3/5pP1/5P2/7K/pr5P/R7 w - - 1 60,96,1,white_winning,1.0,-12798,430,-6336,-2335,0,0,0,0,0,0,-2934
8/p3Q1p1/4b3/1P5k/P5n1/6PK/5q2/8 w - - 3 45,74,1,black_winning,0.0,7623,-350,8708,-3450,0,0,0,0,0,0,825
2R5/4bk2/8/pp1Pp3/rpn1Pp1p/1N3P1P/1P6/1K6 b - - 29 64,90,1,black_winning,0.0,7027,-328,4594,0,360,0,0,0,0,0,1498
q4k2/5p2/5n1p/2PpRNp1/3P4/5P2/3Q3K/r7 w - - 8 71,53,0,near_equal,0.0,1656,31,1462,-1220,200,-61,-186,0,1461,0,0
r2qk2r/pbp2ppp/1pnppn2/8/1bP1P3/2NP1N2/PP2BPPP/R1BQK2R w KQkq - 1 8,0,0,near_equal,1.0,366,23,706,0,0,0,-340,0,0,0,0
rn2qrk1/1p4pp/2pp4/p1b1pbPn/2P5/P1NP1N1P/1PQ2P2/R1B1KB1R w KQ - 2 12,0,0,black_winning,0.0,822,-197,497,0,0,-75,400,0,0,0,0
r3k2r/p2n1pp1/1qpbpn1p/3p4/3Q2P1/1PN1PB1P/P2B1P2/3RK2R w Kkq - 1 19,10,0,black_winning,0.0,1371,-167,1071,0,0,0,400,0,0,-100,0
8/5p2/3bk1p1/8/p3p1P1/1b2P2P/6K1/1R6 b - - 2 39,106,1,black_winning,0.0,9257,-524,5767,0,280,0,0,0,0,300,1266
5rk1/6pp/2b1p3/1p1q1p2/3P1Q2/5P1P/5P2/2R3KR b - - 0 29,48,0,near_equal,0.0,1419,-1,301,1046,15,-31,88,0,0,0,0
5r1k/p3b1p1/3p3p/B1pqp3/2p4P/Q2b1PP1/PP5N/2KRR3 w - - 2 24,32,0,white_winning,0.0,-2050,210,-2218,0,0,208,300,0,0,300,-640
8/5p1k/p1pR3p/1r6/3Bb1p1/8/PPP2PPP/1K5R b - - 2 31,85,1,white_winning,1.0,-8558,535,-7189,1045,0,0,0,0,0,0,-1629
r3k1r1/1p3qP1/4p3/3R1BP1/p4P2/PP2Q3/5K2/B7 b - - 0 33,42,0,white_winning,1.0,480,413,-2990,5000,630,-1560,-300,0,0,-300,0
r3qrk1/2p3pp/1pN1pn2/pP3p2/P2P3P/4PpP1/1P3Q2/R4RK1 w - - 5 29,32,0,near_equal,0.5,-692,-91,1760,-1852,-500,0,-100,0,0,0,0
2r5/k1b4R/P1p5/1pP2rp1/4p3/3p4/R5K1/8 w - - 4 54,80,1,black_winning,0.0,15427,-356,9940,1180,265,0,0,0,0,0,2505
r1b1kb1r/p4ppp/1qn1pn2/1Pp5/3p4/P1N1BNPB/2P1PP1P/R2QK2R b KQkq - 0 10,0,0,black_winning,0.0,1276,-224,-124,1000,0,0,400,0,0,0,0
2r1k2r/1b3ppp/p3p3/2qp4/P3n3/1PPQ1N2/4NPPP/R4RK1 w k - 1 17,21,0,near_equal,0.5,957,-34,-307,1039,0,75,350,0,0,-200,0
8/8/r4k2/3R1P2/3PPK2/8/8/8 b - - 0 51,106,1,white_winning,1.0,-9193,453,-6586,0,637,0,0,0,0,0,-1500
r3k2r/pp3pp1/1q1p1b1p/2p2n2/2P2P2/PN1Qp1P1/1P5P/R1B2RK1 w kq - 0 16,21,0,black_winning,0.0,-2479,-155,2946,-4921,-250,105,294,0,0,0,-653
r3k2r/1Bqp1ppp/pp1bpn2/2p5/1nP5/1PN1PN2/PB1P1PPP/RQ2K2R b KQkq - 0 11,5,0,near_equal,0.0,-438,73,-3188,3450,0,0,-400,0,0,-300,0
1k1r4/2qn4/p4p2/3Rp1bp/1p2P1p1/8/1BQ2PPP/4R1K1 w - - 0 28,37,0,white_winning,1.0,-261,258,-169,0,-500,328,80,0,0,0,0
6R1/pr6/3p1P2/4p1P1/1NPb3k/3K4/8/5R2 w - - 1 45,85,1,white_winning,1.0,-10769,609,-6500,0,-240,0,0,0,0,0,-1699
5rk1/p2R2pp/1p2p3/7b/1PQ1P2P/P4pq1/8/5K1B b - - 1 33,53,0,black_winning,0.0,3704,-499,3600,-1000,-225,822,-15,0,0,0,522
